id,ICO,COMPANY,HEADQUARTERS,DEGREE,FIRST_NAME,LAST_NAME,phone,location,street,city,country,postal_code
886,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mark,Laderman,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
887,24186431,Disposal s. r. o.,Hlavní město Praha,PaedDr.,Heidi,Clark,+420 353 360 611,Žižkov (Praha 3),Kubelíkova,Karlovy Vary,Czechia,13000.0
888,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Natividad,Schlipp,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
889,25816489,"SARO TRADE, s.r.o. v likvidaci",Hlavní město Praha,PaedDr.,Tracy,Blanchette,+420 353 360 611,Stodůlky (Praha 13),Píškova,Karlovy Vary,Czechia,15500.0
890,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Estella,Henderson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
891,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kyle,Fonville,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
892,28565274,"Export services, spol. s r.o.",Hlavní město Praha,PaedDr.,Frances,Cost,+420 353 360 611,Slezská Ostrava,Hladnovská,Karlovy Vary,Czechia,71000.0
893,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Gary,Cates,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
894,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Monique,Johnson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
895,8073406,Karlovarský otužilecký spolek,Hlavní město Praha,PaedDr.,Mary,Heckel,+420 353 360 611,Loket,Tovární,Karlovy Vary,Czechia,35733.0
896,3638634,CHIRURGIE HOLICE s.r.o.,Hlavní město Praha,PaedDr.,Dora,Keitel,+420 353 360 611,Bílé Předměstí (Pardubice I),Bubeníkova,Karlovy Vary,Czechia,53003.0
897,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ruth,Brown,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
898,24219312,ESAM - sportovní agentura s.r.o.,Hlavní město Praha,PaedDr.,Will,Davidson,+420 353 360 611,Josefov,Břehová,Karlovy Vary,Czechia,11000.0
899,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Henry,Musser,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
900,8424471,MM-EUROPOLYMERY s.r.o.,Hlavní město Praha,PaedDr.,Christopher,Kirk,+420 353 360 611,Český Těšín,Tovární,Karlovy Vary,Czechia,73701.0
901,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Yolanda,Harper,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
902,28376978,"Jungmannovo nám. 5, s.r.o. v likvidaci",Hlavní město Praha,PaedDr.,Clarence,Simpson,+420 353 360 611,Veleslavín,Křenova,Karlovy Vary,Czechia,16200.0
903,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Shirley,Woods,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
904,29232341,ARX Invest a.s.,Hlavní město Praha,PaedDr.,Christopher,Steck,+420 353 360 611,Maloměřice (Brno-Maloměřice a Obřany),Jarní,Karlovy Vary,Czechia,61400.0
905,10780114,MEO KODRE s.r.o.,Hlavní město Praha,PaedDr.,Peggy,Mcknight,+420 353 360 611,Mariánské Hory,V Zátiší,Karlovy Vary,Czechia,70900.0
906,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dennis,Wong,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
907,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ann,Chamberlain,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
908,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Karen,Theiss,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
909,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Anthony,Chavez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
910,28300301,ALPHA JEANS s.r.o.,Hlavní město Praha,PaedDr.,Dolores,Martinez,+420 353 360 611,Zeleneč,Štefánikova,Karlovy Vary,Czechia,25091.0
911,5096898,Společenství vlastníků Donínská 296,Hlavní město Praha,PaedDr.,Bradley,Thompson,+420 353 360 611,Donín,Donínská,Karlovy Vary,Czechia,46334.0
912,3026337,""" Sdružení rodičů a přátel školy při ZŠ Brno, Blažkova 9""",Hlavní město Praha,PaedDr.,Eleanor,Chambers,+420 353 360 611,Lesná,Blažkova,Karlovy Vary,Czechia,63800.0
913,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Robert,Noboa,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
914,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Angie,Moore,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
915,47813245,"Církevní mateřská škola Ludgeřovice, Nádražní 495",Hlavní město Praha,PaedDr.,Florida,Wood,+420 353 360 611,Ludgeřovice,Nádražní,Karlovy Vary,Czechia,74714.0
916,17566959,New Orange s.r.o.,Hlavní město Praha,PaedDr.,Bertha,Collins,+420 353 360 611,Žižkov (Praha 3),Jičínská,Karlovy Vary,Czechia,13000.0
917,7768699,Dance PRO Pardubice s.r.o.,Hlavní město Praha,PaedDr.,Clementine,Dillon,+420 353 360 611,Bílé Předměstí (Pardubice III),Dašická,Karlovy Vary,Czechia,53003.0
918,27117731,Společenství vlastníků jednotek Šternberkova 8,Hlavní město Praha,PaedDr.,Edna,Richardson,+420 353 360 611,Holešovice (Praha 7),Šternberkova,Karlovy Vary,Czechia,17000.0
919,26707021,"Společenství vlastníků Skřivanská 483/12, Praha 10",Hlavní město Praha,PaedDr.,John,Bryan,+420 353 360 611,Malešice (Praha 10),Skřivanská,Karlovy Vary,Czechia,10800.0
920,3280306,Na Nábřeží s.r.o.,Hlavní město Praha,PaedDr.,Philip,Moore,+420 353 360 611,Přelouč,Libušina,Karlovy Vary,Czechia,53501.0
921,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Brenda,Ray,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
922,29039584,Společenství vlastníků pro dům Polední 50/15,Hlavní město Praha,PaedDr.,Dan,Krigger,+420 353 360 611,Hodkovičky,Polední,Karlovy Vary,Czechia,14700.0
923,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jean,Bessick,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
924,28330234,"EAST CORPORATION, s.r.o.",Hlavní město Praha,PaedDr.,Ruth,Green,+420 353 360 611,Dejvice,Vítězné náměstí,Karlovy Vary,Czechia,16000.0
925,28135768,Společenství vlastníků domu čp. 1110 v Blatné,Hlavní město Praha,PaedDr.,Rosalinda,Briggs,+420 353 360 611,Blatná,Nad Lomnicí,Karlovy Vary,Czechia,38801.0
926,14375036,Akademie řemesel z.ú.,Hlavní město Praha,PaedDr.,Samantha,Moore,+420 353 360 611,Cheb,Obrněné brigády,Karlovy Vary,Czechia,35002.0
927,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Irene,Albertson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
928,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Emma,Mulligan,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
929,14864631,"INTESUNION, a.s. - v likvidaci",Hlavní město Praha,PaedDr.,Christopher,Caruthers,+420 353 360 611,Pozorka,Novosedlická,Karlovy Vary,Czechia,41703.0
930,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ronald,Craig,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
931,47114924,Herold int. and Associates L.P. k. s.,Hlavní město Praha,PaedDr.,Elton,Brown,+420 353 360 611,Kobylisy,Štíbrova,Karlovy Vary,Czechia,18200.0
932,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Lila,Wise,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
933,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Debra,Kearney,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
934,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Betty,Rodgers,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
935,1462555,"Alternativa pro Ústecký kraj, o.s.",Hlavní město Praha,PaedDr.,Margaret,Quarles,+420 353 360 611,Varnsdorf,Hrnčířská,Karlovy Vary,Czechia,40747.0
936,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Amanda,Haley,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
937,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Martin,Wilkins,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
938,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jean,Gonzales,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
939,28785436,"Společenství vlastníků domu Rybova 1909, Hradec Králové",Hlavní město Praha,PaedDr.,Wilma,Marrara,+420 353 360 611,Nový Hradec Králové,Rybova,Karlovy Vary,Czechia,50009.0
940,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Charles,Rose,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
941,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Rafael,Stembridge,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
942,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Clarence,Sweet,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
943,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Melissa,Deal,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
944,49098063,"SONGLAM, spol. s r.o. v likvidaci",Hlavní město Praha,PaedDr.,Kathy,Juarez,+420 353 360 611,Pozorka,Mírová,Karlovy Vary,Czechia,41703.0
945,3900851,Javelinox s.r.o.,Hlavní město Praha,PaedDr.,Linda,Mix,+420 353 360 611,Střekov,Truhlářova,Karlovy Vary,Czechia,40003.0
946,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Richard,Blanchard,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
947,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Stephanie,Bodine,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
948,3495698,Uno Pizza Franchise CZ s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Justin,Jeffcoat,+420 353 360 611,Severní Předměstí,Malická,Karlovy Vary,Czechia,30100.0
949,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Michael,Hopkins,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
950,1690396,RAMI Trading s.r.o.,Hlavní město Praha,PaedDr.,Christina,Alexander,+420 353 360 611,Michle (Praha 10),V dolině,Karlovy Vary,Czechia,10100.0
951,11706902,Neman77 s.r.o.,Hlavní město Praha,PaedDr.,Patricia,Holley,+420 353 360 611,Karlovy Vary,Pod Jelením skokem,Karlovy Vary,Czechia,36001.0
952,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jennifer,Higgins,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
953,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Stacy,Hewell,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
954,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Crawford,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
955,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,William,Butts,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
956,8062412,OLFIS a.s.,Hlavní město Praha,PaedDr.,Jesus,Mann,+420 353 360 611,Nové Město (Praha 1),Krakovská,Karlovy Vary,Czechia,11000.0
957,28141008,"Společenství vlastníků Dukelská 55, České Budějovice",Hlavní město Praha,PaedDr.,David,Grant,+420 353 360 611,České Budějovice 6,Dukelská,Karlovy Vary,Czechia,37001.0
958,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Natalie,Forti,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
959,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Candace,Tyree,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
960,46621202,"Myslivecký spolek Besednice, z.s.",Hlavní město Praha,PaedDr.,Andrew,Picton,+420 353 360 611,Besednice,Náměstí,Karlovy Vary,Czechia,38281.0
961,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Bryan,Cutshall,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
962,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Callie,Nelson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
963,8062455,TimeJob s.r.o.,Hlavní město Praha,PaedDr.,Nicole,Caldwell,+420 353 360 611,Holešovice (Praha 7),Heřmanova,Karlovy Vary,Czechia,17000.0
964,4758048,Rezidence Melange s.r.o.,Hlavní město Praha,PaedDr.,Samuel,Sankey,+420 353 360 611,Žižkov (Praha 3),Štítného,Karlovy Vary,Czechia,13000.0
965,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Manuel,Bishop,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
966,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Martin,Delgiudice,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
967,28185633,YUGRA ALLIANCE s.r.o.,Hlavní město Praha,PaedDr.,Jason,Zahn,+420 353 360 611,Karlín,Karolinská,Karlovy Vary,Czechia,18600.0
968,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Freda,Wang,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
969,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kelly,Hinojosa,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
970,7483198,"Jalidop, s.r.o.",Hlavní město Praha,PaedDr.,Tracy,Schwarz,+420 353 360 611,Chlomek,Zalomená,Karlovy Vary,Czechia,25206.0
971,24759007,SEMTIX s.r.o.,Hlavní město Praha,PaedDr.,Arthur,Spurlin,+420 353 360 611,Liberec III-Jeřáb,Barvířská,Karlovy Vary,Czechia,46007.0
972,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Debra,Castellucci,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
973,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ashley,Harris,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
974,27682404,JIŽNÍ STAVEBNÍ SPOLEČNOST s.r.o.,Hlavní město Praha,PaedDr.,Fred,Thompson,+420 353 360 611,Řečkovice,Fialová,Karlovy Vary,Czechia,62100.0
975,24179213,SEZIO s.r.o.,Hlavní město Praha,PaedDr.,Georgia,Lewis,+420 353 360 611,Libeň (Praha 9),Malletova,Karlovy Vary,Czechia,19000.0
976,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Connie,Lish,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
977,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Beverly,Tedford,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
978,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Elmer,Yost,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
979,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,James,Doe,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
